Signal Photons,Reflectivity,Channel,Ambiant Photons,Range,Raw Timestamp,Point:0,Point:1,Point:2,Point ID,Angle,Range(m),phi
541,92,0,109,6846,406920652790,5.23692,-4.01539,1.82017,1856,-0.654132992678083,6.8455610995301175,37.290061959272
957,119,1,96,8964,406920652790,6.92041,-5.31166,2.05952,1857,-0.6546296639482421,8.963672749163704,38.358441636150985
880,117,2,80,11166,406920652790,8.68776,-6.67241,2.16245,1858,-0.654937159155356,11.165769970234924,39.41654493609175
418,72,3,89,5692,406920652790,4.45709,-3.42491,0.895278,1859,-0.6551850573350668,5.691852288445651,40.47515011140589
441,97,4,120,5130,406920652790,4.03582,-3.10503,0.622023,1860,-0.6557817175704539,5.129909062140284,41.51775433760452
110,9,5,82,7072,406920652790,5.58335,-4.29832,0.602661,1861,-0.6560820695548322,7.071955339637052,42.55570693895816
136,11,6,69,7565,406920652790,5.98624,-4.61046,0.370798,1862,-0.6562893689396105,7.564978645442696,43.59525865866977
315,54,7,54,5288,406920652790,4.18798,-3.22789,0.0667567,1863,-0.6566500480034624,5.28799648160765,44.63833383965756
486,102,8,101,18051,406920652790,14.2911,-11.019,-0.428768,1864,-0.6568308594548912,18.050976212045263,45.680542349121495
401,40,9,82,7692,406920652790,6.07809,-4.69132,-0.463491,1865,-0.6573335400456389,7.6919753833187094,46.727265966588234
701,119,10,150,4542,406920652790,3.57785,-2.76344,-0.437707,1866,-0.6576676668510706,4.541937766410831,47.765091328499516
878,134,11,100,4132,406920652790,3.24095,-2.50361,-0.548367,1867,-0.657741673280364,4.131891370944909,48.81327628827734
825,134,12,113,3922,406920652790,3.05846,-2.36375,-0.662734,1868,-0.657969372005331,3.921824573952282,49.86443819337732
1022,149,13,90,3822,406920652790,2.95897,-2.28827,-0.783587,1869,-0.6582679396373072,3.8217393475182213,50.915748479698514
999,149,14,83,3804,406920652790,2.91964,-2.25834,-0.918292,1870,-0.6583719235463592,3.8036374015492065,51.98532113962263
429,116,15,100,3410,406920652790,2.59027,-2.00411,-0.94808,1871,-0.6585017455518771,3.4095177446964544,53.07248476504229
551,95,0,126,6855,406920750880,5.21903,-4.05277,1.82257,1872,-0.6602696159195685,6.854559082734644,37.29002935099393
943,118,1,94,8964,406920750880,6.88769,-5.35402,2.05952,1873,-0.6607651881938402,8.96367259146049,38.35844151716267
848,115,2,90,11169,406920750880,8.64897,-6.7274,2.16303,1874,-0.6610736653114471,11.16876410359714,39.41654458886747
429,75,3,88,5690,406920750880,4.43443,-3.45098,0.894962,1875,-0.6613211602440547,5.689849678747585,40.4751552465643
461,100,4,96,5139,406920750880,4.02374,-3.13522,0.623117,1876,-0.6619166181696597,5.138906773983061,41.517737547115715
124,10,5,76,7047,406920750880,5.53722,-4.31718,0.600527,1877,-0.6622183568420006,7.046948357873001,42.55571895099569
199,17,6,95,7382,406920750880,5.81372,-4.5347,0.361813,1878,-0.6624261227245406,7.381988416095558,43.595319738288794
391,71,7,63,5292,406920750880,4.17125,-3.25599,0.0668074,1879,-0.6627861549407278,5.291999685496472,44.638332958429025
639,101,8,105,13556,406920750880,10.6814,-8.34082,-0.321925,1880,-0.6629690220024922,13.556003095972832,45.68038778916618
451,47,9,88,7704,406920750880,6.05862,-4.73591,-0.464215,1881,-0.6634707707080733,7.70397400039259,46.72726971479159
723,120,10,137,4524,406920750880,3.54672,-2.7743,-0.435968,1882,-0.663802382722085,4.523939803470422,47.765062479470885
937,137,11,84,4148,406920750880,3.23802,-2.53322,-0.550497,1883,-0.6638770981921367,4.147893927743211,48.81331955355061
801,133,12,94,3931,406920750880,3.05088,-2.38794,-0.66426,1884,-0.6641060816127962,3.930822759372394,49.864478354872126
1015,148,13,83,3825,406920750880,2.94718,-2.30819,-0.784204,1885,-0.6644040616843466,3.82473357792618,50.91577205457132
952,145,14,101,3806,406920750880,2.90725,-2.27741,-0.918776,1886,-0.6645090771253556,3.8056337460107743,51.985336911192384
450,117,15,99,3408,406920750880,2.57641,-2.01878,-0.947522,1887,-0.6646378225925729,3.407515094168183,53.07247491267664
601,101,0,107,6856,406920848710,5.19482,-4.08531,1.82283,1888,-0.6664053875390742,6.855554086826243,37.290049132002515
966,120,1,97,8970,406920848710,6.8593,-5.39979,2.0609,1889,-0.6669006014872063,8.96967320163338,38.35843731004803
880,117,2,75,11181,406920848710,8.61678,-6.78763,2.16536,1890,-0.6672095922289866,11.180769316773333,39.416531591131026
421,73,3,88,5687,406920848710,4.41084,-3.47629,0.894489,1891,-0.6674575709744445,5.686845543956773,40.47515767830253
463,100,4,128,5164,406920848710,4.02391,-3.17522,0.626155,1892,-0.6680519157332849,5.163907805192207,41.5177011881119
185,17,5,70,6960,406920848710,5.4426,-4.29736,0.5931,1893,-0.6683539926847551,6.959954406431123,42.555774917627964
184,16,6,95,7085,406920848710,5.553,-4.38641,0.347233,1894,-0.6685625603276107,7.084982176716395,43.59541223948325
345,60,7,54,5298,406920848710,4.1559,-3.28524,0.0668833,1895,-0.6689215113659835,5.297997739091523,44.638331989276864
402,84,8,86,4813,406920848710,3.77405,-2.9847,-0.114112,1896,-0.669135505145866,4.812993771141201,45.67928081752316
439,46,9,68,7727,406920848710,6.04745,-4.78724,-0.465604,1897,-0.6696059506741006,7.726972589890299,46.72728154111921
642,116,10,147,4521,406920848710,3.52729,-2.79416,-0.435678,1898,-0.6699389950345748,4.520942398370499,47.76505520419092
899,135,11,120,4155,406920848710,3.22785,-2.55735,-0.551428,1899,-0.6700137729707866,4.154891994286253,48.813335108183594
762,130,12,112,3940,406920848710,3.04312,-2.41213,-0.665785,1900,-0.6702433269471495,3.9398248866574006,49.864506041101926
1101,153,13,92,3842,406920848710,2.946,-2.33657,-0.787701,1901,-0.6705397365183619,3.84173765766235,50.91585258324582
913,142,14,96,3813,406920848710,2.89854,-2.29943,-0.920471,1902,-0.6706460609265364,3.8126341705362976,51.985375013644145
430,116,15,99,3416,406920848710,2.56999,-2.03933,-0.949754,1903,-0.6707751930683253,3.4155157896745263,53.07253830697131
573,100,0,122,6860,406920946950,5.17268,-4.11951,1.8239,1904,-0.6725405010098059,6.859562102095148,37.29003048196019
930,118,1,78,8978,406920946950,6.83212,-5.44663,2.06274,1905,-0.6730370134468711,8.977668871087861,38.35842783408399
877,117,2,77,11181,406920946950,8.57497,-6.84037,2.16536,1906,-0.6733452266964867,11.180767244129537,39.41653054278314
418,72,3,95,5701,406920946950,4.40024,-3.51191,0.896696,1907,-0.6735922233802905,5.700849728077035,40.475135953259
511,103,4,109,5160,406920946950,4.00125,-3.19738,0.625669,1908,-0.6741890418363294,5.159912995822797,41.51771016669408
164,15,5,82,6756,406920946950,5.25737,-4.20375,0.575686,1909,-0.6744919969978063,6.755950543779609,42.555900855069915
172,16,6,96,6795,406920946950,5.29979,-4.23948,0.332995,1910,-0.6747004422980165,6.794987151167028,43.595519559800714
297,50,7,50,5298,406920946950,4.13566,-3.31068,0.0668833,1911,-0.6750581496553784,5.297995760079361,44.6383318541723
531,103,8,84,4862,406920946950,3.7939,-3.03842,-0.115276,1912,-0.6752710936558346,4.8619915531164795,45.67929439787497
460,49,9,107,7731,406920946950,6.02108,-4.82676,-0.465845,1913,-0.6757423091558786,7.730978465111969,46.72728012327866
632,115,10,140,4501,406920946950,3.49455,-2.80329,-0.433745,1914,-0.6760743486705103,4.500938707828069,47.76502152088458
934,137,11,100,4173,406920946950,3.22601,-2.58827,-0.553824,1915,-0.6761497626808026,4.172889063463825,48.81338684310241
654,123,12,120,3995,406920946950,3.07054,-2.46468,-0.675108,1916,-0.6763767074132031,3.99482592933209,49.864713096085076
1046,150,13,101,3833,406920946950,2.92474,-2.34909,-0.78585,1917,-0.676676405413453,3.8327389838338846,50.915807276271785
936,144,14,102,3815,406920946950,2.88589,-2.31839,-0.920956,1918,-0.6767824522585213,3.8146367111608415,51.9853868819357
492,119,15,112,3428,406920946950,2.56642,-2.06228,-0.953103,1919,-0.6769096937625477,3.4275232666473614,53.072625977786316
597,101,0,127,6860,406921044540,5.1473,-4.15117,1.8239,1920,-0.6786768065398638,6.859556900332557,37.29002448993831
949,119,1,86,8985,406921044540,6.80387,-5.49273,2.06435,1921,-0.679173290466188,8.9846686501117,38.35842224244133
849,115,2,84,11185,406921044540,8.53589,-6.89532,2.16613,1922,-0.6794809656444373,11.184765315883924,39.416541768254305
464,83,3,91,5714,406921044540,4.38859,-3.54691,0.898745,1923,-0.6797280876348277,5.713845929951647,40.47511155285998
468,100,4,114,5168,406921044540,3.98773,-3.22686,0.626641,1924,-0.6803238927275064,5.167910114870517,41.51769730240503
298,33,5,56,6446,406921044540,4.99143,-4.04157,0.549223,1925,-0.6806287585382406,6.445952793305968,42.556113025787354
234,24,6,83,6521,406921044540,5.06101,-4.09966,0.319544,1926,-0.6808376892903774,6.520977127979824,43.5956201549398
280,47,7,56,5302,406921044540,4.11838,-3.33851,0.0669339,1927,-0.6811931706931086,5.301998018810382,44.63833145199425
460,100,8,80,4844,406921044540,3.76121,-3.05031,-0.114849,1928,-0.681407340282439,4.843994431561725,45.67929265281926
336,74,9,219,4729,406921044540,3.66482,-2.97511,-0.284669,1929,-0.6818962639944776,4.72897680096456,46.725552854857796
407,100,10,161,4596,406921044540,3.55068,-2.8843,-0.442925,1930,-0.6822100938126477,4.59594359278103,47.76517557766977
931,137,11,98,4197,406921044540,3.22853,-2.62301,-0.557019,1931,-0.6822847202227751,4.196886654099798,48.81345605884911
710,126,12,125,4014,406921044540,3.06989,-2.49528,-0.678329,1932,-0.6825116334481092,4.01382325504512,49.864789389007214
1003,148,13,91,3821,406921044540,2.90116,-2.35958,-0.783382,1933,-0.6828120596199672,3.820737426194582,50.91575175900959
938,144,14,90,3811,406921044540,2.8686,-2.3336,-0.919987,1934,-0.6829173334535751,3.810633936783878,51.98536656529161
491,119,15,103,3426,406921044540,2.55222,-2.07677,-0.952545,1935,-0.683045692680712,3.425513470755151,53.07263355894159
618,102,0,112,6852,406921141650,5.11576,-4.1778,1.82177,1936,-0.6848129591540477,6.85155888469916,37.290039207217845
952,119,1,97,8994,406921141650,6.77682,-5.53992,2.06642,1937,-0.6853094289884916,8.99366969235584,38.35841606338818
856,116,2,85,11206,406921141650,8.50937,-6.96061,2.1702,1938,-0.6856167418674848,11.20576804190592,39.41653539384135
397,67,3,103,5715,406921141650,4.36751,-3.5744,0.898903,1939,-0.685864278417798,5.714849566131115,40.47511086466773
497,100,4,122,5190,406921141650,3.98474,-3.26511,0.629315,1940,-0.6864608870074219,5.189906892124848,41.517659738227685
427,56,5,66,6315,406921141650,4.8656,-3.98937,0.53804,1941,-0.6867657871499687,6.314952367080847,42.556209543036836
380,44,6,101,6402,406921141650,4.94387,-4.05526,0.313702,1942,-0.686973239489638,6.401983535538341,43.595669526166446
299,51,7,62,5310,406921141650,4.104,-3.36879,0.0670351,1943,-0.6873288340338158,5.309995835095543,44.63833019300855
446,97,8,90,4839,406921141650,3.73856,-3.07016,-0.11473,1944,-0.6875434702522167,4.838995378392089,45.67928984214862
513,104,9,91,4737,406921141650,3.65267,-3.00261,-0.285152,1945,-0.6880311945972486,4.736979692177706,46.7255604404484
480,104,10,109,4603,406921141650,3.53829,-2.91046,-0.443601,1946,-0.6883471680798687,4.602939863055023,47.76518650935392
862,133,11,80,4206,406921141650,3.21927,-2.64844,-0.558217,1947,-0.6884200625481726,4.205893482434975,48.81347389994034
818,133,12,125,4024,406921141650,3.06213,-2.52034,-0.680024,1948,-0.6886491451142533,4.02382734384516,49.86482064322529
1033,149,13,84,3813,406921141650,2.88059,-2.37236,-0.781736,1949,-0.6889470206134768,3.812742043647328,50.91570053310804
890,140,14,103,3801,406921141650,2.84674,-2.34499,-0.917565,1950,-0.6890532903032232,3.800635770094919,51.985303025677496
448,117,15,117,3424,406921141650,2.53795,-2.09117,-0.951987,1951,-0.6891810798311763,3.4235159441090675,53.07261142727717
605,101,0,123,6856,406921239590,5.093,-4.21157,1.82283,1952,-0.6909491481674953,6.855558334213195,37.290054027499615
956,119,1,96,9005,406921239590,6.75095,-5.58822,2.06895,1953,-0.6914447813231441,9.004670053555543,38.35840784251433
844,115,2,79,11212,406921239590,8.47103,-7.01645,2.17137,1954,-0.6917531298234181,11.21176915300614,39.41651514117193
388,65,3,83,5727,406921239590,4.35462,-3.60869,0.900794,1955,-0.6919998452780743,5.726848059005581,40.47509198574069
436,86,4,130,5186,406921239590,3.96158,-3.28696,0.628829,1956,-0.6925957215186879,5.185908604019261,41.51766629232757
459,62,5,94,6234,406921239590,4.77894,-3.9676,0.531126,1957,-0.6929016056613178,6.233956377091197,42.55626979696438
489,66,6,95,6276,406921239590,4.82208,-4.00512,0.307516,1958,-0.6931107628291883,6.275986602204947,43.595724622639835
251,41,7,61,5320,406921239590,4.09094,-3.4003,0.0671616,1959,-0.6934650243816959,5.319994441173276,44.63832871541135
507,102,8,70,4846,406921239590,3.72503,-3.09751,-0.114896,1960,-0.6936787521449581,4.845989867077313,45.679290814318826
275,58,9,228,4630,406921239590,3.55208,-2.95664,-0.278694,1961,-0.6941686790101009,4.629974380235381,46.72545753864799
405,95,10,106,4611,406921239590,3.52649,-2.93721,-0.444374,1962,-0.6944818944876097,4.610943781491594,47.7651967158064
811,131,11,103,4191,406921239590,3.19153,-2.65863,-0.55622,1963,-0.6945573397492919,4.1908898704451785,48.81343471230808
736,128,12,112,4023,406921239590,3.04585,-2.53845,-0.679854,1964,-0.6947850997059457,4.022826380334602,49.86481458940705
1002,148,13,93,3810,406921239590,2.86372,-2.38811,-0.781119,1965,-0.6950837091708527,3.8097386396787116,50.91569127831103
890,140,14,103,3789,406921239590,2.82336,-2.35496,-0.914659,1966,-0.6951896088511805,3.7886408351123757,51.98522406271393
436,116,15,90,3429,406921239590,2.52876,-2.10978,-0.953382,1967,-0.6953167813958655,3.4285180506924564,53.07264665523305
594,101,0,121,6869,406921336870,5.07667,-4.25078,1.8263,1968,-0.6970844487045804,6.868557387639707,37.28999487794365
966,120,1,112,9009,406921336870,6.71952,-5.63204,2.06987,1969,-0.6975806695003728,9.008672788424496,38.35840681266099
846,115,2,84,11218,406921336870,8.43233,-7.07207,2.17253,1970,-0.6978884270307782,11.217764925095373,39.416518249383074
415,71,3,82,5733,406921336870,4.33693,-3.63915,0.90174,1971,-0.6981362520972236,5.73284480646389,40.47507805683594
470,96,4,120,5197,406921336870,3.94969,-3.31823,0.630166,1972,-0.6987326167306956,5.196903945288579,41.51764554906653
592,95,5,73,6087,406921336870,4.64239,-3.90261,0.518577,1973,-0.6990388877378642,6.086959161118875,42.55638790720416
558,80,6,100,6174,406921336870,4.71944,-3.96906,0.302508,1974,-0.6992472002215331,6.173982692497931,43.59577074391158
285,48,7,58,5301,406921336870,4.05546,-3.41311,0.0669212,1975,-0.6996022045088989,5.300995579201085,44.63833169478922
252,21,8,270,8460,406921336870,6.46985,-5.44722,-0.200798,1976,-0.699795669888645,8.459993178939568,45.6800217316077
515,57,9,94,7752,406921336870,5.91684,-4.98657,-0.467112,1977,-0.7002851069906715,7.75197197950586,46.72728751063849
416,92,10,141,4914,406921336870,3.73895,-3.15321,-0.473652,1978,-0.7006154721215042,4.913942065562434,47.765647223757696
850,133,11,87,4199,406921336870,3.18122,-2.68327,-0.557285,1979,-0.7006919950672714,4.198888561574956,48.81345814408587
732,128,12,104,4023,406921336870,3.03021,-2.55709,-0.679854,1980,-0.7009219346895075,4.0228203257809065,49.86482198240655
982,146,13,93,3816,406921336870,2.8535,-2.40943,-0.782353,1981,-0.7012205985784901,3.815742574061961,50.91571429275195
839,137,14,89,3791,406921336870,2.81034,-2.37349,-0.915143,1982,-0.7013251408836014,3.790640105067876,51.98523444736764
412,114,15,109,3408,406921336870,2.50036,-2.11224,-0.947522,1983,-0.701452472639986,3.407514620318451,53.0724760659227
585,100,0,98,6872,406921433970,5.0527,-4.28372,1.8271,1984,-0.7032201776761311,6.871559410963425,37.28998716438099
929,118,1,95,9012,406921433970,6.68706,-5.67505,2.07056,1985,-0.7037164504038138,9.011669249351087,38.35840184544377
825,113,2,92,11226,406921433970,8.39476,-7.12876,2.17408,1986,-0.7040245815531359,11.225766719543035,39.41651746163854
428,74,3,78,5743,406921433970,4.32205,-3.67209,0.903316,1987,-0.7042720532941759,5.742851292385691,40.4750677346935
495,100,4,130,5212,406921433970,3.9406,-3.35205,0.631989,1988,-0.70486815243079,5.211907295666434,41.51762492606049
674,102,5,91,6039,406921433970,4.58193,-3.90002,0.514479,1989,-0.7051752767624335,6.038950833277333,42.556425721435964
644,101,6,92,6090,406921433970,4.63112,-3.94355,0.298384,1990,-0.7053831881148278,6.0899829284125255,43.595809575477276
337,59,7,53,5313,406921433970,4.04358,-3.44571,0.0670731,1991,-0.7057371016316865,5.3129987221195165,44.638329704528005
420,39,8,190,8280,406921433970,6.29936,-5.37008,-0.196519,1992,-0.7059322171118222,8.279994887278674,45.67999840802639
631,79,9,106,7759,406921433970,5.89145,-5.02732,-0.467535,1993,-0.7064210792757251,7.758976637490603,46.727290910106284
285,57,10,111,4902,406921433970,3.71045,-3.16833,-0.472493,1994,-0.7067502376899535,4.901938782405284,47.76563541867819
917,134,11,97,4241,406921433970,3.19635,-2.72977,-0.562875,1995,-0.7068274488393066,4.2408873883923155,48.813566036795336
802,131,12,134,4035,406921433970,3.02346,-2.58332,-0.681888,1996,-0.7070574380350171,4.034826370309385,49.864857902860344
946,143,13,93,3825,406921433970,2.84536,-2.43261,-0.784204,1997,-0.7073545847218582,3.8247406258877215,50.915760995766846
852,138,14,104,3797,406921433970,2.80015,-2.39447,-0.916596,1998,-0.7074601706898644,3.7966399395539208,51.985269510678634
413,114,15,96,3403,406921433970,2.4837,-2.12443,-0.946127,1999,-0.7075911768132196,3.402517423177874,53.07242840378394
550,95,0,96,6874,406921532120,5.02778,-4.3159,1.82763,2000,-0.7093566714454184,6.87355773637641,37.28999296160179
941,118,1,99,9015,406921532120,6.65433,-5.71788,2.07125,2001,-0.7098524175758968,9.014673372108387,38.358402629774396
855,116,2,105,11245,406921532120,8.36499,-7.19229,2.17776,2002,-0.7101609483500346,11.244764637901497,39.41651565099445
415,71,3,73,5749,406921532120,4.30393,-3.7024,0.904262,2003,-0.7104072522531333,5.748849360484583,40.47505491807192
472,96,4,116,5217,406921532120,3.92372,-3.3794,0.632597,2004,-0.7110031884790218,5.216905400983326,41.51761421384838
720,105,5,98,5985,406921532120,4.51716,-3.89294,0.50987,2005,-0.7113113514258619,5.984954780622824,42.55646843237272
722,104,6,99,6051,406921532120,4.57733,-3.94646,0.29647,2006,-0.7115200149018402,6.050982640976588,43.595824492908434
363,65,7,72,5316,406921532120,4.02463,-3.47242,0.067111,2007,-0.7118739646564456,5.315999546615951,44.638329615211404
613,69,8,118,7791,406921532120,5.89621,-5.08921,-0.184896,2008,-0.7120688761591615,7.7909907790354875,45.67993631480694
245,22,9,87,7632,406921532120,5.76456,-4.9805,-0.45987,2009,-0.7125579143529137,7.6319730516099185,46.72724538343466
277,55,10,106,4890,406921532120,3.6819,-3.18323,-0.471333,2010,-0.7128874137111697,4.889938204086939,47.765616135141556
983,138,11,84,4263,406921532120,3.19604,-2.76359,-0.565804,2011,-0.7129618916319103,4.2628905142069975,48.813624472083674
842,133,12,118,4053,406921532120,3.02097,-2.61342,-0.684939,2012,-0.7131913308337818,4.052821889871426,49.86492780443639
838,136,13,93,3821,406921532120,2.82742,-2.44746,-0.783382,2013,-0.713490388398217,3.820739675236197,50.9157482264039
816,136,14,101,3807,406921532120,2.79274,-2.41796,-0.919018,2014,-0.7135967305996027,3.806641742208478,51.98532639741048
388,112,15,96,3410,406921532120,2.4757,-2.14403,-0.94808,2015,-0.7137268966343269,3.4095176810364247,53.07248491988598
588,100,0,111,6893,406921630110,5.01503,-4.35868,1.83269,2016,-0.7154919593233241,6.8925590225546856,37.289959790790235
953,119,1,120,9021,406921630110,6.62352,-5.76243,2.07263,2017,-0.7159883301538692,9.020665818674361,38.35839235168182
881,117,2,109,11269,406921630110,8.33846,-7.25894,2.18242,2018,-0.716296824803751,11.268765777652847,39.41648525965141
415,71,3,94,5753,406921630110,4.28411,-3.73133,0.904893,2019,-0.7165427873325589,5.752847416927464,40.47504418763787
482,99,4,132,5228,406921630110,3.91114,-3.41059,0.633934,2020,-0.7171393829311912,5.227907092140793,41.51759795384
737,107,5,80,5923,406921630110,4.44664,-3.87997,0.504577,2021,-0.7174476319814006,5.922953016817625,42.55652158088327
725,105,6,111,6001,406921630110,4.51541,-3.94163,0.294015,2022,-0.7176555457304635,6.0009848646055595,43.59585002340405
355,68,7,87,5034,406921630110,3.79088,-3.31155,0.0635428,2023,-0.7180121764885514,5.0340016154478775,44.63837606490026
275,23,8,81,7632,406921630110,5.74518,-5.0207,-0.181117,2024,-0.7182053876195068,7.63199352005025,45.67991501495185
227,20,9,85,7307,406921630110,5.48972,-4.80219,-0.440256,2025,-0.7186943156196656,7.306974737881335,46.727123646719754
270,54,10,105,4872,406921630110,3.64882,-3.19396,-0.469594,2026,-0.7190228285555249,4.871938669445255,47.765592180454334
1022,139,11,100,4509,406921630110,3.36247,-2.94374,-0.598547,2027,-0.7190958611055237,4.50888768985312,48.814216410213305
923,138,12,170,4067,406921630110,3.01526,-2.641,-0.687312,2028,-0.7193270767294986,4.066825746567463,49.864972876927766
909,140,13,86,3816,406921630110,2.80867,-2.46154,-0.782353,2029,-0.7196267220842516,3.8157414164365226,50.91571611342274
801,135,14,87,3806,406921630110,2.77712,-2.43441,-0.918776,2030,-0.7197327492227269,3.805640140722189,51.98532493526878
402,113,15,108,3415,406921630110,2.46611,-2.16234,-0.949475,2031,-0.7198611116012689,3.4145154243794242,53.0725310750042
583,100,0,105,6881,406921727750,4.97951,-4.38173,1.82949,2032,-0.721627823325063,6.8805603909202055,37.29000140936757
969,120,1,101,9033,406921727750,6.5968,-5.81069,2.07539,2033,-0.722125038923795,9.0326702678776,38.35838647906412
887,117,2,91,11274,406921727750,8.29745,-7.31321,2.18339,2034,-0.7224322851646526,11.273770837599104,39.416483521997755
383,60,3,115,5766,406921727750,4.27076,-3.76604,0.906942,2035,-0.722679415814857,5.765847036694955,40.47502291897481
462,94,4,132,5220,406921727750,3.88419,-3.42927,0.632962,2036,-0.7232750877692581,5.219910495635341,41.517610868401746
814,113,5,84,5898,406921727750,4.40408,-3.89069,0.502443,2037,-0.7235837980872348,5.897952042086219,42.55654188173737
791,109,6,103,5960,406921727750,4.46045,-3.94215,0.292002,2038,-0.7237929282172274,5.959985402079774,43.59587049360116
426,80,7,62,5367,406921727750,4.01992,-3.55533,0.0677564,2039,-0.7241448960923711,5.367002808369021,44.63832151530688
245,20,8,87,7290,406921727750,5.45819,-4.82931,-0.172988,2040,-0.7243436418972017,7.2899930041354635,45.67986435052003
492,55,9,90,7008,406921727750,5.23672,-4.63792,-0.422211,2041,-0.7248321438125043,7.007981193847555,46.726999975023006
240,47,10,94,4855,406921727750,3.61649,-3.20507,-0.467951,2042,-0.7251594146779242,4.854940963946009,47.76556471062091
986,137,11,104,4520,406921727750,3.3525,-2.97155,-0.600011,2043,-0.7252325697929477,4.5198870398076325,48.814241064793286
877,135,12,146,4082,406921727750,3.01005,-2.66926,-0.689855,2044,-0.7254644992698396,4.081819431469869,49.86503695907322
877,138,13,98,3819,406921727750,2.79571,-2.48068,-0.78297,2045,-0.7257633632062632,3.8187445171679135,50.91572581068725
817,136,14,87,3804,406921727750,2.76068,-2.45011,-0.918292,2046,-0.7258672604040602,3.8036368480395177,51.9853221767712
399,113,15,107,3409,406921727750,2.44849,-2.17361,-0.947801,2047,-0.7259973233217187,3.4085202724644312,53.072470465634716
566,99,0,131,6875,406921824660,4.94821,-4.40835,1.8279,2048,-0.7277635084624998,6.874558192102239,37.289975730936156
931,118,1,110,9041,406921824660,6.56684,-5.85624,2.07723,2049,-0.72826043842209,9.04067580416973,38.35838449535384
843,115,2,111,11267,406921824660,8.24729,-7.35941,2.18203,2050,-0.7285684711753497,11.266763635272552,39.41649107923502
648,100,3,87,6564,406921824660,4.83543,-4.31696,1.03273,2051,-0.7288100520448411,6.563844771123095,40.473845032098744
478,98,4,149,5228,406921824660,3.86899,-3.45833,0.633934,2052,-0.729411685256937,5.227906112905625,41.51759729832195
808,112,5,95,5863,406921824660,4.35413,-3.89439,0.499455,2053,-0.729719711587061,5.862949498846549,42.55657206304053
796,111,6,96,5912,406921824660,4.40045,-3.93747,0.289646,2054,-0.7299280880872768,5.911981479057254,43.595890424182514
351,62,7,56,5363,406921824660,3.99505,-3.57726,0.0677057,2055,-0.7302806575483753,5.363002673121885,44.638322582627794
239,20,8,87,7062,406921824660,5.25868,-4.71063,-0.167569,2056,-0.7304797277250281,7.061998988180401,45.67982859132542
621,78,9,73,6948,406921824660,5.16357,-4.62998,-0.41859,2057,-0.7309681606403693,6.947977226027731,46.72697547564758
329,68,10,88,4943,406921824660,3.66195,-3.28569,-0.476454,2058,-0.731294496819067,4.942938902385503,47.76568805269535
1014,139,11,96,4537,406921824660,3.34675,-3.00332,-0.602274,2059,-0.7313679326879211,4.536893271389134,48.814275708158725
821,132,12,131,4109,406921824660,3.01342,-2.70545,-0.694432,2060,-0.7315985817128398,4.108819246635704,49.865134929279904
964,144,13,115,3830,406921824660,2.78844,-2.50498,-0.785233,2061,-0.7318997597068896,3.829740630681013,50.9157902386877
805,135,14,125,3812,406921824660,2.75137,-2.47219,-0.920229,2062,-0.7320026576412095,3.8116376645007852,51.985364038851756
392,112,15,112,3400,406921824660,2.42868,-2.18281,-0.94529,2063,-0.7321317745118988,3.3995174984988674,53.07240365802225
576,100,0,118,6872,406921922130,4.91892,-4.4367,1.8271,2064,-0.7339003857257836,6.871562796511431,37.28999105747529
953,119,1,95,9046,406921922130,6.53439,-5.89968,2.07839,2065,-0.7343963938413599,9.045671990880502,38.35834527825274
833,114,2,109,11272,406921922130,8.20562,-7.41317,2.183,2066,-0.7347046677458874,11.271769072922847,39.416489528191335
407,54,3,73,6474,406921922130,4.74292,-4.28696,1.01854,2067,-0.734946433036,6.473850469357474,40.47398234691923
477,98,4,134,5252,406921922130,3.86536,-3.49799,0.636851,2068,-0.735547804848272,5.25190643156378,41.51756031454502
836,114,5,56,5814,406921922130,4.29396,-3.88827,0.495272,2069,-0.7358568958380413,5.813951361035281,42.556616222814824
831,113,6,110,5858,406921922130,4.33623,-3.92819,0.286994,2070,-0.7360651280422839,5.857980270113241,43.59592134964149
306,52,7,67,5361,406921922130,3.97154,-3.60036,0.0676804,2071,-0.7364166516348659,5.360998296748858,44.63832255897331
395,39,8,84,6906,406921922130,5.11415,-4.63804,-0.163861,2072,-0.7366160667742648,6.9059970816255785,45.6798022629601
283,28,9,81,6852,406921922130,5.06411,-4.59717,-0.412796,2073,-0.7371046727980167,6.851976549771314,46.72693227737117
415,84,10,100,5004,406921922130,3.68667,-3.34892,-0.482349,2074,-0.7374290659743864,5.003944585334754,47.76577209510056
994,137,11,105,4543,406921922130,3.33266,-3.0278,-0.603073,2075,-0.7375043213879484,4.54289473341932,48.814290367373815
920,136,12,109,4376,406921922130,3.19149,-2.90087,-0.739689,2076,-0.737731928364934,4.375819351129683,49.86600696492085
897,139,13,100,3836,406921922130,2.77736,-2.52599,-0.786467,2077,-0.7380352681552694,3.8357377897594875,50.91582357881625
830,137,14,109,3837,406921922130,2.75409,-2.50535,-0.926283,2078,-0.7381393688662083,3.8366379222815645,51.98550472628132
384,111,15,106,3380,406921922130,2.40103,-2.18475,-0.939709,2079,-0.7382698991309908,3.3795163304947944,53.07223283708476
569,100,0,122,6864,406922019910,4.88591,-4.4616,1.82497,2080,-0.740036465132406,6.863563694539447,37.29000445940701
954,119,1,87,9052,406922019910,6.50238,-5.9436,2.07977,2081,-0.7405318683211792,9.051672214419831,38.35834088416018
