Signal Photons,Reflectivity,Channel,Ambiant Photons,Range,Raw Timestamp,Point:0,Point:1,Point:2,Point ID,Angle,Range(m),phi
679,121,5,122,4142,610663000000.0,0.3054,-4.11561,0.352543,4053,-1.496726798635714,4.141956228516786,42.55867832909132
684,122,6,112,3923,610663000000.0,0.289133,-3.9076,0.191998,4054,-1.49693844221675,3.922983416188883,43.59735941931211
666,122,7,87,3680,610663000000.0,0.270237,-3.66977,0.0464102,4055,-1.497290326186077,3.679999157028849,44.63869841185983
180,47,8,113,2796,610663000000.0,0.204645,-2.78771,-0.0661694,4056,-1.4975180538180441,2.795994458081303,45.67803806314087
0,0,0,0,0,0.0,0.0,0.0,0.0,4057,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4058,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4059,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4060,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4061,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4062,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4063,0.0,0.0,0.0
772,120,0,134,5401,610663000000.0,0.363603,-5.19363,1.4353,4064,-1.500900955696806,5.400563471389721,37.29368699762549
332,48,1,87,6367,610663000000.0,0.429681,-6.18161,1.46204,4065,-1.5013983889394293,6.366670159153919,38.36207088418664
330,44,2,83,6484,610663000000.0,0.439117,-6.34603,1.25473,4066,-1.5017109029384057,6.483769572824824,39.420901392843
337,77,3,98,4906,610663000000.0,0.333289,-4.83334,0.771385,4067,-1.5019490611556359,4.905842632142413,40.476691285607544
361,87,4,133,4734,610663000000.0,0.320475,-4.68805,0.573893,4068,-1.5025425341639351,4.733906442207535,41.518443380629094
637,119,5,131,4144,610663000000.0,0.280277,-4.11939,0.352713,4069,-1.5028625530905224,4.143951692430547,42.558677247412206
489,110,6,100,3904,610663000000.0,0.263865,-3.89037,0.191065,4070,-1.5030748766884794,3.9039863357022653,43.59738328250456
674,123,7,102,3676,610663000000.0,0.247445,-3.66737,0.0463596,4071,-1.5034263787613187,3.676000674297702,44.63869976217311
209,56,8,99,2807,610663000000.0,0.188275,-2.79989,-0.0664309,4072,-1.503653691908051,2.8069992077305277,45.67804892498562
0,0,0,0,0,0.0,0.0,0.0,0.0,4073,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4074,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4075,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4076,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4077,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4078,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4079,0.0,0.0,0.0
829,124,0,131,5400,610663000000.0,0.331667,-5.1948,1.43503,4080,-1.5070369057967048,5.399561198818752,37.29370696140927
489,84,1,70,6303,610663000000.0,0.387804,-6.12197,1.44731,4081,-1.5075345785216059,6.302667281351285,38.362222200325604
350,48,2,83,6425,610663000000.0,0.396527,-6.29084,1.24329,4082,-1.5078471653642342,6.424770158646067,39.42100372580829
370,87,3,95,4914,610663000000.0,0.304121,-4.84318,0.772646,4083,-1.5080850044387817,4.913844109895734,40.476674381303376
163,15,4,208,7116,610663000000.0,0.438594,-7.0497,0.863402,4084,-1.5086618488697376,7.115904566563551,41.515447734173684
590,117,5,108,4149,610663000000.0,0.255303,-4.12601,0.35314,4085,-1.5089986287050827,4.148957218568179,42.558670636366195
382,103,6,134,3842,610663000000.0,0.236175,-3.83011,0.188021,4086,-1.509211582313359,3.84198817530273,43.59745605561032
687,124,7,99,3685,610663000000.0,0.225489,-3.6778,0.0464735,4087,-1.5095621388560088,3.68499903871402,44.638696513712034
184,49,8,89,2811,610663000000.0,0.171336,-2.80498,-0.066526,4088,-1.5097893375166052,2.810995292413703,45.67805430763432
86,15,9,63,913,610663000000.0,0.0549772,-0.909696,-0.054367,4089,-1.5104350475769939,0.9129759447131343,46.70696918587401
0,0,0,0,0,0.0,0.0,0.0,0.0,4090,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4091,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4092,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4093,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4094,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4095,0.0,0.0,0.0
847,125,0,116,5397,610664000000.0,0.299619,-5.19385,1.43423,4096,-1.5131729255361093,5.396560484286357,37.29372076322354
520,92,1,98,6260,610664000000.0,0.347842,-6.08246,1.43742,4097,-1.5136708308376223,6.259671713833242,38.362300884390514
421,64,2,61,6270,610664000000.0,0.349279,-6.14134,1.21324,4098,-1.5139841102056202,6.269769063772683,39.42125963455768
288,64,3,101,4884,610664000000.0,0.272721,-4.81538,0.767918,4099,-1.5142213587957096,4.883846777179338,40.47674126984226
219,21,4,109,6934,610664000000.0,0.385213,-6.87189,0.841281,4100,-1.5147985921990603,6.933903298174124,41.51560605518583
700,122,5,102,4192,610664000000.0,0.232367,-4.17027,0.356811,4101,-1.515133990816215,4.191951858658447,42.558591789056685
453,108,6,110,3863,610664000000.0,0.213833,-3.85242,0.189052,4102,-1.515347075839047,3.862978781587209,43.597428197582246
752,128,7,86,3690,610664000000.0,0.203194,-3.6841,0.0465368,4103,-1.5156978396044272,3.689992721590415,44.63869401372004
171,45,8,113,2818,610664000000.0,0.154506,-2.81297,-0.0666923,4104,-1.5159251748048703,2.817999323600928,45.678059800283464
0,0,0,0,0,0.0,0.0,0.0,0.0,4105,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4106,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4107,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4108,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4109,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4110,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4111,0.0,0.0,0.0
889,128,0,110,5394,610664000000.0,0.267596,-5.1927,1.43344,4112,-1.5193087586244738,5.393560154741579,37.29368004770273
544,99,1,99,6198,610664000000.0,0.307436,-6.02422,1.42316,4113,-1.5198072326413734,6.197671166502463,38.36240869089177
513,84,2,83,6204,610664000000.0,0.308308,-6.0787,1.20044,4114,-1.5201203537114516,6.203765284604504,39.421390722919384
202,35,3,77,5372,610664000000.0,0.26749,-5.29825,0.844838,4115,-1.5203526746701925,5.371848397790467,40.47572371613108
211,21,4,133,6901,610664000000.0,0.341407,-6.84141,0.837271,4116,-1.5209346726197792,6.900903727425126,41.51563201520016
787,128,5,129,4205,610664000000.0,0.207417,-4.18456,0.35792,4117,-1.5212696425724395,4.2049578989436975,42.558578452175674
551,116,6,124,3917,610664000000.0,0.192852,-3.90753,0.191703,4118,-1.5214824009261563,3.9169800401601487,43.59736808753381
696,124,7,81,3685,610664000000.0,0.18034,-3.68029,0.0464735,4119,-1.5218339172527375,3.6849988854682505,44.63869649868594
179,47,8,86,2827,610664000000.0,0.137682,-2.82285,-0.0669063,4120,-1.522060836884119,2.8269975077109084,45.67807038378075
0,0,0,0,0,0.0,0.0,0.0,0.0,4121,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4122,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4123,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4124,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4125,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4126,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4127,0.0,0.0,0.0
868,126,0,130,5397,610664000000.0,0.23586,-5.19713,1.43423,4128,-1.5254447049196007,5.396555000127395,37.29371273731784
622,104,1,98,6123,610664000000.0,0.267191,-5.95308,1.4059,4129,-1.5259436117794025,6.122671584111057,38.362591286236324
611,101,2,87,6147,610664000000.0,0.268512,-6.02462,1.18939,4130,-1.526256684412268,6.146770974311959,39.421492838309284
209,37,3,89,5367,610664000000.0,0.234757,-5.29486,0.84405,4131,-1.5264885723498047,5.366849510760386,40.47573354358509
227,23,4,136,6814,610664000000.0,0.295644,-6.75711,0.826697,4132,-1.5270711893800315,6.813909953664269,41.51571351988641
184,41,5,245,4596,610664000000.0,0.198657,-4.57495,0.391298,4133,-1.5274008180580774,4.595948893422663,42.557969080285986
702,124,6,146,4017,610664000000.0,0.17319,-4.00843,0.196613,4134,-1.5276167401790153,4.0169842559772375,43.5972564099626
652,122,7,101,3679,610664000000.0,0.157498,-3.67533,0.0463976,4135,-1.527969778294226,3.6789956463945104,44.63869797774937
206,55,8,104,2846,610664000000.0,0.121169,-2.84262,-0.0673579,4136,-1.5281962981310253,2.845998502749678,45.67808956624697
0,0,0,0,0,0.0,0.0,0.0,0.0,4137,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4138,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4139,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4140,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4141,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4142,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4143,0.0,0.0,0.0
903,129,0,117,5400,610664000000.0,0.20408,-5.20137,1.43503,4144,-1.5315806253511477,5.399556428467064,37.293699984007134
678,107,1,70,6081,610664000000.0,0.229075,-5.91376,1.39624,4145,-1.5320797523194902,6.080667630353183,38.36266374482179
240,46,2,145,5361,610664000000.0,0.201904,-5.25563,1.037,4146,-1.532398501675517,5.360763091399955,39.42312024839414
171,26,3,70,5376,610664000000.0,0.202603,-5.30508,0.845468,4147,-1.5326245014960338,5.37584764674679,40.4757181440337
272,30,4,142,6693,610664000000.0,0.24966,-6.63878,0.81199,4148,-1.5332077326278368,6.692911008231022,41.51582914706769
304,67,5,112,4613,610664000000.0,0.171213,-4.59301,0.392749,4149,-1.5335367166000857,4.612949872746288,42.55794701160148
727,125,6,138,4026,610664000000.0,0.148925,-4.0184,0.197055,4150,-1.533752510034443,4.025984089468064,43.59724572831566
779,130,7,93,3700,610664000000.0,0.135715,-3.69721,0.0466633,4151,-1.534105391313894,3.699994298494511,44.638691196128384
161,42,8,108,2829,610664000000.0,0.103104,-2.82632,-0.0669538,4152,-1.5343325505712524,2.8289923981075735,45.67807329197821
0,0,0,0,0,0.0,0.0,0.0,0.0,4153,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4154,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4155,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4156,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4157,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4158,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4159,0.0,0.0,0.0
506,106,0,105,5352,610664000000.0,0.170629,-5.15629,1.42225,4160,-1.5377169695671158,5.351563872574165,37.29383940726137
690,108,1,94,6051,610664000000.0,0.191832,-5.88588,1.38934,4161,-1.5382159615977438,6.0506733944433,38.36272570994693
613,102,2,60,6030,610664000000.0,0.190853,-5.91274,1.16671,4162,-1.538529262960642,6.0297704267500105,39.421689388940656
210,34,3,73,5401,610664000000.0,0.17084,-5.3309,0.849409,4163,-1.538760169530396,5.400849633611456,40.47567034988434
277,30,4,124,6575,610664000000.0,0.205233,-6.52312,0.797648,4164,-1.5393443036312309,6.574911212373365,41.5159439710781
364,91,5,140,4566,610664000000.0,0.141568,-4.54717,0.388737,4165,-1.539673169521946,4.565951484925459,42.55801333476346
667,121,6,160,4022,610664000000.0,0.124142,-4.01524,0.196858,4166,-1.5398884690552574,4.021979185168417,43.59725269401438
752,128,7,86,3702,610664000000.0,0.113088,-3.69997,0.0466886,4167,-1.540241267055598,3.701992263905202,44.63869040507097
147,37,8,89,2820,610664000000.0,0.0854866,-2.81791,-0.0667399,4168,-1.5404687473895982,2.819996266155608,45.67806324788633
0,0,0,0,0,0.0,0.0,0.0,0.0,4169,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4170,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4171,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4172,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4173,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4174,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4175,0.0,0.0,0.0
846,125,0,123,5423,610664000000.0,0.140834,-5.22565,1.44116,4176,-1.5438523260485808,5.4225634421052185,37.293615210777475
694,108,1,100,6027,610664000000.0,0.155095,-5.8636,1.38381,4177,-1.5443520185890707,6.026673173080236,38.362819146672265
689,106,2,87,6000,610664000000.0,0.153799,-5.88438,1.16089,4178,-1.5446654527526904,5.999770638024507,39.42176381461538
266,44,3,96,5408,610664000000.0,0.138306,-5.33875,0.850512,4179,-1.5448960557039437,5.407841600331873,40.47565237490889
306,36,4,127,6492,610664000000.0,0.163116,-6.44189,0.787561,4180,-1.545480596124929,6.49190310542887,41.51601826694833
692,118,5,142,4467,610664000000.0,0.111195,-4.44935,0.380286,4181,-1.5458102368753488,4.466956143988992,42.55815952737445
592,116,6,142,4077,610664000000.0,0.100866,-4.07085,0.199558,4182,-1.546023769216014,4.076986272704385,43.59719889176285
762,129,7,104,3702,610664000000.0,0.0903831,-3.7006,0.0466886,4183,-1.5463772773325717,3.701998013253866,44.63869096622873
196,52,8,103,2851,610664000000.0,0.0689467,-2.84936,-0.0674767,4184,-1.5466037893620574,2.850992662579786,45.67809560016584
0,0,0,0,0,0.0,0.0,0.0,0.0,4185,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4186,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4187,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4188,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4189,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4190,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4191,0.0,0.0,0.0
885,128,0,138,5438,610664000000.0,0.109069,-5.24087,1.44515,4192,-1.5499880911616324,5.437561303209464,37.293593329994415
713,110,1,114,5964,610664000000.0,0.117866,-5.80314,1.36932,4193,-1.5504883906730205,5.96367030577278,38.36293584555557
673,107,2,99,5946,610664000000.0,0.116629,-5.83224,1.15042,4194,-1.5508017008178818,5.94576251776347,39.42186213006902
252,42,3,84,5394,610664000000.0,0.105272,-5.32568,0.848306,4195,-1.5510320352352416,5.393845819637414,40.475678350634475
296,35,4,136,6336,610664000000.0,0.120611,-6.28796,0.7686,4196,-1.5516174179753763,6.335908295968385,41.51618494561621
788,124,5,137,4503,610664000000.0,0.0845705,-4.48581,0.383359,4197,-1.55194566605359,4.502955434872884,42.55810673867371
775,122,6,127,4511,610664000000.0,0.0839881,-4.50479,0.220865,4198,-1.5521543100840047,4.510983073928188,43.59679213741009
718,126,7,118,3706,610664000000.0,0.0677483,-3.70508,0.0467392,4199,-1.5525131180757443,3.705994089494684,44.63868940024834
173,46,8,82,2863,610664000000.0,0.0516796,-2.86173,-0.067762,4200,-1.5527394230561873,2.8629986137964094,45.67810706703676
0,0,0,0,0,0.0,0.0,0.0,0.0,4201,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4202,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4203,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4204,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4205,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4206,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4207,0.0,0.0,0.0
874,127,0,126,5441,610664000000.0,0.0769524,-5.24433,1.44595,4208,-1.556123932449351,5.440559734371616,37.2935763877801
707,111,1,87,5918,610664000000.0,0.0816199,-5.75899,1.35874,4209,-1.5566246689419534,5.91766863010899,38.363023101053294
703,109,2,86,5904,610664000000.0,0.0802681,-5.79165,1.14228,4210,-1.556937933883934,5.903766279992595,39.42193299893307
268,45,3,90,5400,610664000000.0,0.0726731,-5.33215,0.849251,4211,-1.5571679403687806,5.399845577696145,40.47567082744621
347,44,4,121,6264,610664000000.0,0.0810918,-6.21712,0.759849,4212,-1.5577537601705047,6.263906726415093,41.516261394734684
804,125,5,123,4515,610664000000.0,0.0571972,-4.4982,0.384384,4213,-1.5580814369190112,4.514955793708709,42.558085406718824
742,120,6,122,4506,610664000000.0,0.0562829,-4.50023,0.22062,4214,-1.558290306937195,4.505986129820243,43.59679431159753
779,130,7,90,3717,610664000000.0,0.0451474,-3.71643,0.0468784,4215,-1.5586488682616346,3.716999840868078,44.63868633380997
185,49,8,119,2874,610664000000.0,0.0342513,-2.87299,-0.0680234,4216,-1.5588750609967414,2.8739992822892724,45.67811737748017
0,0,0,0,0,0.0,0.0,0.0,0.0,4217,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4218,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4219,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4220,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4221,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4222,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4223,0.0,0.0,0.0
863,126,0,140,5445,610664000000.0,0.0448055,-5.24856,1.44702,4224,-1.5622598117054425,5.444562102394485,37.29354210311571
703,111,1,93,5888,610664000000.0,0.046046,-5.73019,1.35183,4225,-1.5627608150682717,5.887668640397148,38.363132000646395
747,112,2,86,5888,610664000000.0,0.0446078,-5.77634,1.13918,4226,-1.5630739778208733,5.887769078676646,39.4219568495238
327,57,3,92,5426,610664000000.0,0.0401478,-5.35817,0.85335,4227,-1.5633036476348852,5.425845907989356,40.475618192790876
421,57,4,134,6220,610664000000.0,0.0426395,-6.17383,0.754502,4228,-1.5638899458195823,6.219909023761058,41.51630695117015
825,126,5,113,4521,610664000000.0,0.0296353,-4.50444,0.384896,4229,-1.5642172909050878,4.520951547564084,42.55807556689232
656,116,6,128,4503,610664000000.0,0.0286498,-4.49749,0.220472,4230,-1.564426237593718,4.502981791427103,43.59680006323202
745,128,7,120,3714,610664000000.0,0.0223247,-3.71363,0.0468405,4231,-1.5647848417852503,3.713992488087495,44.63868611466719
149,38,8,111,2878,610664000000.0,0.0166458,-2.87714,-0.0681185,4232,-1.5650108543192587,2.8779944044941934,45.67812276659913
0,0,0,0,0,0.0,0.0,0.0,0.0,4233,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4234,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4235,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4236,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4237,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4238,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4239,0.0,0.0,0.0
896,129,0,123,5454,610664000000.0,0.0126213,-5.25741,1.44942,4240,-1.5683956626363698,5.453561913255748,37.29349802421513
724,112,1,80,5861,610664000000.0,0.0108342,-5.70409,1.34562,4241,-1.5688969551209813,5.860670037836087,38.36318736318537
744,112,2,69,5864,610664000000.0,0.00912565,-5.75296,1.13452,4242,-1.5692100751355718,5.8637673614740145,39.42203696696995
297,51,3,75,5451,610664000000.0,0.00730452,-5.383,0.85729,4243,-1.5694393668252458,5.450842916477454,40.47557245041708
564,92,4,129,6102,610664000000.0,0.00466208,-6.05685,0.74016,4244,-1.5700266067127933,6.101908757355352,41.5164396456234
761,122,5,123,4516,610664000000.0,0.00199354,-4.49956,0.384469,4245,-1.570353274614337,4.515956219867807,42.558086501803174
693,118,6,134,4518,610664000000.0,0.00105741,-4.51256,0.221209,4246,-1.5705620008290044,4.51797878407999,43.59678274954374
743,127,7,98,3715,610664000000.0,-0.000462173,-3.7147,0.0468531,4247,-1.5709207441092465,3.714995493480913,44.63868649875126
169,48,8,105,2880,610664000000.0,-0.00100887,-2.87919,-0.068166,4248,-1.5711467274140674,2.8799969926155615,45.67812377416731
0,0,0,0,0,0.0,0.0,0.0,0.0,4249,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4250,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4251,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4252,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4253,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4254,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4255,0.0,0.0,0.0
875,127,0,136,5461,610665000000.0,-0.0196626,-5.26413,1.45128,4256,-1.5745315135319657,5.460555366731369,37.29349086552876
742,114,1,103,5823,610665000000.0,-0.0240105,-5.66707,1.33688,4257,-1.5750331469386114,5.822671811411858,38.3632659263336
754,112,2,74,5838,610665000000.0,-0.026059,-5.7274,1.12948,4258,-1.5753461784173892,5.837766259613432,39.42208355615751
200,32,3,88,5405,610665000000.0,-0.0255101,-5.33752,0.850039,4259,-1.5755756823315068,5.404843829115047,40.47566058145838
423,61,4,114,6015,610665000000.0,-0.0320421,-5.97041,0.729586,4260,-1.5761630926237113,6.014907978985914,41.51653958071594
827,126,5,113,4517,610665000000.0,-0.0256209,-4.50048,0.384554,4261,-1.5764891913825227,4.516952339778759,42.558085262744356
622,114,6,135,4506,610665000000.0,-0.0265611,-4.5005,0.22062,4262,-1.5766980691835037,4.505982570586931,43.5967932023313
774,130,7,126,3727,610665000000.0,-0.0233295,-3.72663,0.0470049,4263,-1.5770564586684641,3.7269994476917034,44.638683366244024
159,40,8,97,2876,610665000000.0,-0.0186496,-2.87513,-0.068071,4264,-1.5772827599113106,2.8759961727236636,45.67812073026614
0,0,0,0,0,0.0,0.0,0.0,0.0,4265,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4266,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4267,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4268,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4269,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4270,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4271,0.0,0.0,0.0
844,125,0,150,5456,610665000000.0,-0.0519151,-5.25909,1.44995,4272,-1.5806675048473537,5.455554766310023,37.29349611975396
720,112,1,96,5786,610665000000.0,-0.0584107,-5.63081,1.32837,4273,-1.581169364597549,5.785671950851905,38.363341559307635
743,112,2,85,5817,610665000000.0,-0.060982,-5.70653,1.12541,4274,-1.581482274089473,5.816764660300776,39.422116939527555
357,70,3,86,5314,610665000000.0,-0.0572832,-5.24741,0.835696,4275,-1.5817123643630655,5.313848029208047,40.475834001672276
291,40,4,172,5805,610665000000.0,-0.0662858,-5.76167,0.704063,4276,-1.5823004351154006,5.804906519846003,41.516791169424884
767,122,5,105,4490,610665000000.0,-0.052918,-4.47334,0.382249,4277,-1.5826254146246512,4.4899538269702735,42.55812664410835
507,110,6,135,4070,610665000000.0,-0.0489551,-4.06481,0.199215,4278,-1.5828393824948424,4.069983237574942,43.597200438135005
753,128,7,87,3726,610665000000.0,-0.0461829,-3.72541,0.0469923,4279,-1.583192421302346,3.7259925932040847,44.638682609279876
177,51,8,100,2886,610665000000.0,-0.0364161,-2.88496,-0.0683087,4280,-1.5834183964535857,2.8859983389522075,45.67813028267432
0,0,0,0,0,0.0,0.0,0.0,0.0,4281,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4282,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4283,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4284,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4285,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4286,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4287,0.0,0.0,0.0
731,118,0,120,5461,610665000000.0,-0.0842602,-5.2635,1.45128,4288,-1.5868033569750797,5.460562761264084,37.293501560694544
709,113,1,101,5751,610665000000.0,-0.0923988,-5.59629,1.32032,4289,-1.5873055508126965,5.75067336967954,38.363415512056335
749,112,2,86,5790,610665000000.0,-0.095551,-5.67957,1.12018,4290,-1.5876183726159003,5.789771032683504,39.42215403170649
265,44,3,88,5418,610665000000.0,-0.091226,-5.34964,0.852089,4291,-1.5878474103873552,5.417843295684825,40.47563098441233
391,75,4,133,5196,610665000000.0,-0.0909994,-5.15676,0.630045,4292,-1.588441118471548,5.195903318040605,41.51764369371434
791,124,5,134,4482,610665000000.0,-0.0802221,-4.46496,0.381567,4293,-1.5887614304886353,4.481952338258117,42.55813176976034
666,120,6,139,4038,610665000000.0,-0.0733162,-4.03248,0.197644,4294,-1.588975740713481,4.037986300907723,43.597234773930765
742,127,7,129,3726,610665000000.0,-0.0690408,-3.72506,0.0469923,4295,-1.5893283493994945,3.725996096606105,44.63868294902989
167,47,8,107,2911,610665000000.0,-0.0545841,-2.90967,-0.0689029,4296,-1.5895536766867393,2.910997516745973,45.67815483774327
0,0,0,0,0,0.0,0.0,0.0,0.0,4297,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4298,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4299,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4300,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4301,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4302,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,4303,0.0,0.0,0.0
571,108,0,151,5462,610665000000.0,-0.116576,-5.26384,1.45155,4304,-1.5929392769178108,5.461556455066266,37.29346945178805
740,116,1,127,5720,610665000000.0,-0.126053,-5.56546,1.31318,4305,-1.59344161617263,5.719674473500131,38.36353304946364
733,113,2,111,5758,610665000000.0,-0.129679,-5.64749,1.11397,4306,-1.5937545286696029,5.757767718833489,39.42224600793225
298,51,3,75,5453,610665000000.0,-0.124849,-5.38354,0.857605,4307,-1.593983045062513,5.452850313407292,40.47557626242465
479,77,4,190,5808,610665000000.0,-0.137056,-5.7634,0.704427,4308,-1.5945722530452497,5.807906792077934,41.5167906512576
837,127,5,114,4476,610665000000.0,-0.107473,-4.45841,0.381054,4309,-1.5948973382130087,4.475954906469121,42.55814727670435
